Company ID,Category,Hash
900,Travel,2883696693193604344
900,Transportation,3140530495907979414
901,Manufacturing,918788116521242338
902,Retail,8659073855545147165
902,Furniture,2832498173780617864
903,Internet,9213653917245580410
903,Tech,2373442895034963753
906,Electricity,3312256779847957138
906,Energy,-2490813042158503427
907,Defensecontractors,474986800324994455
908,Gambling,-3256085164464164845
908,Entertainment,-5311217246468775200
910,Cannabis,-4653050213891354951
911,Financialservices,996514602531674170
911,Insurance,7000230057071041224
912,Electronics,-2937793794179883072
913,RentalLeasingServices,8509650716500142439
914,MediaPress,7487475509848793516
915,Financialservices,996514602531674170
917,Financialservices,996514602531674170
918,Telecommunication,-366396660629370360
919,Hotels,-2209076433672162417
919,Travel,2883696693193604344
920,Energy,-2490813042158503427
920,OilGas,-4192961412728851669
920,OilGasEquipmentServices,6743880744569907002
921,AssetManagement,5612573104162968342
921,Financialservices,996514602531674170
922,Professionalservices,2898755620386977973
923,Software,766138134349121984
923,Tech,2373442895034963753
927,Restaurantchains,8667423472038992413
927,Food,-1791250089609384727
928,Software,766138134349121984
928,Tech,2373442895034963753
929,Buildingmaterials,7986863683299917669
930,Insurance,7000230057071041224
933,Retail,8659073855545147165
934,Engineering,7526853480566394029
934,Professionalservices,2898755620386977973
936,Software,766138134349121984
936,Tech,2373442895034963753
937,Banks,5423772148476418639
937,Financialservices,996514602531674170
938,Aerospace,836579566703634303
940,Healthcare,4999567491202240723
941,Manufacturing,918788116521242338
943,Software,766138134349121984
943,Tech,2373442895034963753
944,Software,766138134349121984
944,Tech,2373442895034963753
945,Airlines,-6774808088778716647
945,Travel,2883696693193604344
945,Transportation,3140530495907979414
946,Furniture,2832498173780617864
946,Retail,8659073855545147165
948,Software,766138134349121984
948,Tech,2373442895034963753
948,Videogames,1877993705229312391
950,Healthcare,4999567491202240723
950,Telehealth,-5998664305153071000
950,Internet,9213653917245580410
950,Tech,2373442895034963753
951,Airlines,-6774808088778716647
951,Travel,2883696693193604344
951,Transportation,3140530495907979414
952,Alcoholicbeverages,-3268482338190408610
952,Beverages,1448174480227667635
953,Footwear,3919027092552316727
954,Engineering,7526853480566394029
954,Professionalservices,2898755620386977973
955,MedicalCareFacilities,9105344788745331509
957,Aerospace,836579566703634303
958,Insurance,7000230057071041224
959,Education,-1919223710078369369
959,MediaPress,7487475509848793516
960,Transportation,3140530495907979414
960,Maritimetransportation,4698276268624436889
961,Pulpandpaper,-2756073516127434538
961,Packaging,1057308400848339902
962,Aerospace,836579566703634303
962,Manufacturing,918788116521242338
964,Consumergoods,3574918603920959279
966,Semiconductors,7893943476131326539
966,Tech,2373442895034963753
966,TechHardware,1748841266191066881
967,Retail,8659073855545147165
968,Energy,-2490813042158503427
968,Electricity,3312256779847957138
969,Aerospace,836579566703634303
969,Manufacturing,918788116521242338
971,AutomotiveSuppliers,-1093391624519020231
972,Software,766138134349121984
972,Tech,2373442895034963753
973,AutomotiveSuppliers,-1093391624519020231
973,Manufacturing,918788116521242338
974,MediaPress,7487475509848793516
975,Ridesharing,-781225771775977297
975,Internet,9213653917245580410
975,Tech,2373442895034963753
977,Realestate,199837547090313934
977,Professionalservices,2898755620386977973
979,Realestate,199837547090313934
979,Investment,5327786409141802125
979,REITs,-4500283884546034606
979,Telecommunication,-366396660629370360
979,Infrastructure,2757938290564691464
981,Tech,2373442895034963753
981,Software,766138134349121984
982,Software,766138134349121984
982,Tech,2373442895034963753
982,ITsecurity,-6218229013132378724
983,Realestate,199837547090313934
983,Investment,5327786409141802125
983,REITs,-4500283884546034606
984,Utilitycompanies,3956169596559111944
984,Electricity,3312256779847957138
984,Energy,-2490813042158503427
986,Advertising,7742423205113412157
986,MediaPress,7487475509848793516
987,Healthcare,4999567491202240723
988,Mining,5530308889125531621
988,CoalMining,-5138999783022987589
988,Energy,-2490813042158503427
992,Food,-1791250089609384727
992,Restaurantchains,8667423472038992413
993,Software,766138134349121984
993,Tech,2373442895034963753
997,OilGas,-4192961412728851669
997,Energy,-2490813042158503427
998,Realestate,199837547090313934
998,Software,766138134349121984
998,Tech,2373442895034963753
1000,Tech,2373442895034963753
1000,Realestate,199837547090313934
1001,Banks,5423772148476418639
1001,Financialservices,996514602531674170
1002,Clothing,-4644728342255861508
1003,Chemicals,1532779266960090644
1009,Utilitycompanies,3956169596559111944
1010,Education,-1919223710078369369
1011,Restaurantchains,8667423472038992413
1011,Food,-1791250089609384727
1012,Tech,2373442895034963753
1012,Electronics,-2937793794179883072
1012,Networkinghardware,-3489790265185160176
1012,TechHardware,1748841266191066881
1013,Software,766138134349121984
1013,Tech,2373442895034963753
1014,Advertising,7742423205113412157
1016,Tech,2373442895034963753
1017,Manufacturing,918788116521242338
1019,Banks,5423772148476418639
1020,Medicaldevices,-2739338454252634078
1022,Restaurantchains,8667423472038992413
1022,Food,-1791250089609384727
1023,Financialservices,996514602531674170
1024,Software,766138134349121984
1024,Tech,2373442895034963753
1025,Carretail,8678176018572341209
1025,Usedcarretailer,478601098661270227
1025,Internet,9213653917245580410
1025,ECommerce,-6817648621524646992
1026,Steelindustry,4200822821996594004
1027,Chemicals,1532779266960090644
1028,Software,766138134349121984
1028,Tech,2373442895034963753
1030,Food,-1791250089609384727
1030,Restaurantchains,8667423472038992413
1032,Realestate,199837547090313934
1033,Manufacturing,918788116521242338
1038,Footwear,3919027092552316727
1038,Manufacturing,918788116521242338
1042,Financialservices,996514602531674170
1044,Healthcare,4999567491202240723
1044,Tech,2373442895034963753
1044,Telehealth,-5998664305153071000
1044,Internet,9213653917245580410
1046,Realestate,199837547090313934
1047,Financialservices,996514602531674170
1048,Software,766138134349121984
1048,Tech,2373442895034963753
1050,Food,-1791250089609384727
1051,Agriculture,5069297574132306034
1051,Machinerymanufacturing,-3103102678660859997
1051,Manufacturing,918788116521242338
1054,Professionalservices,2898755620386977973
1055,Software,766138134349121984
1055,Tech,2373442895034963753
1056,Furniture,2832498173780617864
1057,Healthcare,4999567491202240723
1058,MediaPress,7487475509848793516
1060,OilGas,-4192961412728851669
1060,Energy,-2490813042158503427
1067,Steelindustry,4200822821996594004
1068,Infrastructure,2757938290564691464
1068,OilGas,-4192961412728851669
1068,Transportation,3140530495907979414
1068,Energy,-2490813042158503427
1070,Airlines,-6774808088778716647
1070,Travel,2883696693193604344
1070,Transportation,3140530495907979414
1071,Investment,5327786409141802125
1073,Semiconductors,7893943476131326539
1073,Tech,2373442895034963753
1073,TechHardware,1748841266191066881
1075,Semiconductors,7893943476131326539
1075,Tech,2373442895034963753
1075,TechHardware,1748841266191066881
1075,Electronics,-2937793794179883072
1076,Software,766138134349121984
1076,Tech,2373442895034963753
1078,Transportation,3140530495907979414
1079,Transportation,3140530495907979414
1080,Cannabis,-4653050213891354951
1084,Footwear,3919027092552316727
1084,Retail,8659073855545147165
1085,Aluminum,-7547891053699719918
1086,Software,766138134349121984
1086,Tech,2373442895034963753
1086,Healthcare,4999567491202240723
1088,Education,-1919223710078369369
1088,Tech,2373442895034963753
1092,Financialservices,996514602531674170
1093,Tech,2373442895034963753
1093,Internet,9213653917245580410
1094,Financialservices,996514602531674170
1095,Automakers,5994205300980869916
1095,ElectricVehicles,-8747995993791387874
1098,Pharmaceuticals,8926960006196816921
1098,Biotech,-5477649158227911950
1099,Cannabis,-4653050213891354951
1104,Electronics,-2937793794179883072
1104,Manufacturing,918788116521242338
1106,Medicaldevices,-2739338454252634078
1110,Healthcare,4999567491202240723
1110,StaffingEmploymentServices,7588518777105528258
1110,Professionalservices,2898755620386977973
1112,Construction,-1387856498777628021
1112,Infrastructure,2757938290564691464
1113,Manufacturing,918788116521242338
1113,Conglomerate,5540569127684541958
1114,Medicaldevices,-2739338454252634078
1116,Investment,5327786409141802125
1117,Tech,2373442895034963753
1117,ITservices,5294247540503510568
1117,Professionalservices,2898755620386977973
1118,Education,-1919223710078369369
1119,StockCryptoexchanges,2970330616952928068
1119,Tech,2373442895034963753
1119,Internet,9213653917245580410
1119,Financialservices,996514602531674170
1119,Bitcoin,2642950483153609966
1120,Internet,9213653917245580410
1123,Pharmaceuticals,8926960006196816921
1123,mRNAtherapeutics,-2106241231672090575
1123,Biotech,-5477649158227911950
1124,Software,766138134349121984
1124,Tech,2373442895034963753
1125,Financialservices,996514602531674170
1127,Telecommunication,-366396660629370360
1128,Software,766138134349121984
1128,Tech,2373442895034963753
1130,Food,-1791250089609384727
1131,Electronics,-2937793794179883072
1132,Internet,9213653917245580410
1132,ECommerce,-6817648621524646992
1132,Tech,2373442895034963753
1135,Telecommunication,-366396660629370360
1138,OilGas,-4192961412728851669
1138,OilGasEquipmentServices,6743880744569907002
1138,Energy,-2490813042158503427
1140,Engineering,7526853480566394029
1140,Professionalservices,2898755620386977973
1142,Footwear,3919027092552316727
1143,Software,766138134349121984
1143,Tech,2373442895034963753
1144,Semiconductors,7893943476131326539
1144,Tech,2373442895034963753
1144,TechHardware,1748841266191066881
1146,Software,766138134349121984
1146,Tech,2373442895034963753
1150,MediaPress,7487475509848793516
1151,CoalMining,-5138999783022987589
1151,Mining,5530308889125531621
1151,Energy,-2490813042158503427
1153,Financialservices,996514602531674170
1153,Internet,9213653917245580410
1153,Tech,2373442895034963753
1154,Clothing,-4644728342255861508
1155,Healthcare,4999567491202240723
1156,Insurance,7000230057071041224
1157,Furniture,2832498173780617864
1157,Retail,8659073855545147165
1158,Consumergoods,3574918603920959279
1158,Manufacturing,918788116521242338
1160,Cannabis,-4653050213891354951
1161,Financialservices,996514602531674170
1162,Stockexchanges,-8127769271973416397
1162,Financialservices,996514602531674170
1162,StockCryptoexchanges,2970330616952928068
1163,Steelproducers,8081884644680932068
1163,Steelindustry,4200822821996594004
1163,WasteRecycling,4111722913158069628
1164,Food,-1791250089609384727
1165,Beverages,1448174480227667635
1167,OilGas,-4192961412728851669
1167,Energy,-2490813042158503427
1169,Gambling,-3256085164464164845
1169,Entertainment,-5311217246468775200
1169,Internet,9213653917245580410
1170,Healthcare,4999567491202240723
1170,MedicalCareFacilities,9105344788745331509
1171,Financialservices,996514602531674170
1171,Internet,9213653917245580410
1171,Tech,2373442895034963753
1176,Insurance,7000230057071041224
1177,Banks,5423772148476418639
1177,Financialservices,996514602531674170
1182,Software,766138134349121984
1182,Tech,2373442895034963753
1183,Restaurantchains,8667423472038992413
1183,Food,-1791250089609384727
1184,Financialservices,996514602531674170
1185,AutomotiveSuppliers,-1093391624519020231
1186,ECommerce,-6817648621524646992
1186,Internet,9213653917245580410
1186,Recommerce,-8984601516266035538
1186,Tech,2373442895034963753
1187,Advertising,7742423205113412157
1188,OilGasEquipmentServices,6743880744569907002
1188,OilGas,-4192961412728851669
1188,Energy,-2490813042158503427
1189,Utilitycompanies,3956169596559111944
1189,Electricity,3312256779847957138
1189,Energy,-2490813042158503427
1190,OilGas,-4192961412728851669
1190,Energy,-2490813042158503427
1191,SpecialtyVehicles,8273981569943876362
1191,Manufacturing,918788116521242338
1192,Mining,5530308889125531621
1192,CoalMining,-5138999783022987589
1193,Restaurantchains,8667423472038992413
1193,Food,-1791250089609384727
1194,Retail,8659073855545147165
1194,Sportsgoods,6391679374394326830
1195,Defensecontractors,474986800324994455
1196,Software,766138134349121984
1196,Tech,2373442895034963753
1197,Healthcare,4999567491202240723
1198,Software,766138134349121984
1198,Tech,2373442895034963753
1199,Pulpandpaper,-2756073516127434538
1200,Software,766138134349121984
1200,Tech,2373442895034963753
1201,Investment,5327786409141802125
1202,Telecommunicationsequipment,-7218120107949221687
1205,Insurance,7000230057071041224
1206,Utilitycompanies,3956169596559111944
1208,Healthcare,4999567491202240723
1208,Insurance,7000230057071041224
1209,Software,766138134349121984
1209,Internet,9213653917245580410
1209,Tech,2373442895034963753
1211,Financialservices,996514602531674170
1212,Telecommunication,-366396660629370360
1214,Food,-1791250089609384727
1218,Software,766138134349121984
1218,Tech,2373442895034963753
1219,MedicalCareFacilities,9105344788745331509
1219,Healthcare,4999567491202240723
1220,Engineering,7526853480566394029
1220,Professionalservices,2898755620386977973
1221,OilGas,-4192961412728851669
1221,Energy,-2490813042158503427
1222,Financialservices,996514602531674170
1223,Manufacturing,918788116521242338
1226,Electronics,-2937793794179883072
1226,Manufacturing,918788116521242338
1227,Banks,5423772148476418639
1227,Financialservices,996514602531674170
1228,Software,766138134349121984
1228,Tech,2373442895034963753
1228,Education,-1919223710078369369
1229,Food,-1791250089609384727
1231,Food,-1791250089609384727
1232,Tech,2373442895034963753
1232,Software,766138134349121984
1233,Semiconductors,7893943476131326539
1233,Tech,2373442895034963753
1234,Financialservices,996514602531674170
1235,Internet,9213653917245580410
1235,Tech,2373442895034963753
1235,ITsecurity,-6218229013132378724
1235,Software,766138134349121984
1236,Software,766138134349121984
1236,Tech,2373442895034963753
1238,Entertainment,-5311217246468775200
1240,Realestate,199837547090313934
1240,Investment,5327786409141802125
1240,REITs,-4500283884546034606
1242,Electronics,-2937793794179883072
1242,Tech,2373442895034963753
1242,TechHardware,1748841266191066881
1244,Pulpandpaper,-2756073516127434538
1246,Clothing,-4644728342255861508
1247,Clothing,-4644728342255861508
1247,Retail,8659073855545147165
1248,Pharmaceuticals,8926960006196816921
1250,DiagnosticsandTesting,8570699210883174081
1250,Healthcare,4999567491202240723
1251,DiagnosticsandTesting,8570699210883174081
1251,Genomics,7669643140906320693
1251,Biotech,-5477649158227911950
1252,Education,-1919223710078369369
1252,Retail,8659073855545147165
1254,Transportation,3140530495907979414
1255,Tech,2373442895034963753
1255,Electronics,-2937793794179883072
1255,Networkinghardware,-3489790265185160176
1255,TechHardware,1748841266191066881
1257,Fertilizercompanies,-1572321612940954668
1258,Entertainment,-5311217246468775200
1260,Education,-1919223710078369369
1260,Internet,9213653917245580410
1260,Tech,2373442895034963753
1262,Hotels,-2209076433672162417
1262,Entertainment,-5311217246468775200
1262,Travel,2883696693193604344
1263,Aerospace,836579566703634303
1264,Biotech,-5477649158227911950
1264,Medicaldevices,-2739338454252634078
1265,Clothing,-4644728342255861508
1265,Retail,8659073855545147165
1266,Construction,-1387856498777628021
1269,Food,-1791250089609384727
1270,Clothing,-4644728342255861508
1270,Retail,8659073855545147165
1270,Internet,9213653917245580410
1270,ECommerce,-6817648621524646992
1270,Tech,2373442895034963753
1273,Tech,2373442895034963753
1273,Software,766138134349121984
1273,Construction,-1387856498777628021
1276,Banks,5423772148476418639
1276,Financialservices,996514602531674170
1276,Investment,5327786409141802125
1278,OnlineTravel,2474690842533498415
1278,Internet,9213653917245580410
1280,OilGas,-4192961412728851669
1280,Energy,-2490813042158503427
1281,Aerospace,836579566703634303
1282,Food,-1791250089609384727
1282,Agriculture,5069297574132306034
1283,Furniture,2832498173780617864
1283,Retail,8659073855545147165
1284,Realestate,199837547090313934
1284,Investment,5327786409141802125
1285,Banks,5423772148476418639
1285,Financialservices,996514602531674170
1288,Realestate,199837547090313934
1288,Internet,9213653917245580410
1290,Engineering,7526853480566394029
1290,Professionalservices,2898755620386977973
1291,Entertainment,-5311217246468775200
1293,Energy,-2490813042158503427
1293,OilGas,-4192961412728851669
1294,Food,-1791250089609384727
1295,Retail,8659073855545147165
1295,Clothing,-4644728342255861508
1296,Financialservices,996514602531674170
1296,AssetManagement,5612573104162968342
1296,Insurance,7000230057071041224
1298,Electronics,-2937793794179883072
1298,Tech,2373442895034963753
1298,TechHardware,1748841266191066881
1298,Semiconductors,7893943476131326539
1299,Professionalservices,2898755620386977973
1299,StaffingEmploymentServices,7588518777105528258
1300,Software,766138134349121984
1300,Tech,2373442895034963753
1303,ECommerce,-6817648621524646992
1303,Internet,9213653917245580410
1303,Tech,2373442895034963753
1304,Banks,5423772148476418639
1304,Financialservices,996514602531674170
1305,Food,-1791250089609384727
1306,Medicaldevices,-2739338454252634078
1312,Pharmaceuticals,8926960006196816921
1312,Biotech,-5477649158227911950
1313,DiagnosticsandTesting,8570699210883174081
1313,Genomics,7669643140906320693
1314,Tech,2373442895034963753
1314,Software,766138134349121984
1316,3DPrinting,1978525507177956372
1316,Tech,2373442895034963753
1317,Healthcare,4999567491202240723
1318,Gambling,-3256085164464164845
1318,Entertainment,-5311217246468775200
1319,Telecommunicationsequipment,-7218120107949221687
1320,Restaurantchains,8667423472038992413
1320,Food,-1791250089609384727
1321,Healthcare,4999567491202240723
1321,Insurance,7000230057071041224
1322,Software,766138134349121984
1322,Tech,2373442895034963753
1322,ITservices,5294247540503510568
1322,Professionalservices,2898755620386977973
1323,Food,-1791250089609384727
1323,Restaurantchains,8667423472038992413
1324,Software,766138134349121984
1324,Tech,2373442895034963753
1325,Food,-1791250089609384727
1326,Industrialsupplies,8298538759836893436
1329,Footwear,3919027092552316727
1329,Retail,8659073855545147165
1330,Airlines,-6774808088778716647
1330,Travel,2883696693193604344
1330,Transportation,3140530495907979414
1331,ScientificTechnicalInstruments,2033596973466528053
1332,Software,766138134349121984
1332,Tech,2373442895034963753
1333,Education,-1919223710078369369
1334,Cannabis,-4653050213891354951
1335,Professionalservices,2898755620386977973
1335,Construction,-1387856498777628021
1336,Financialservices,996514602531674170
1336,Internet,9213653917245580410
1338,Financialservices,996514602531674170
1339,Beverages,1448174480227667635
1339,Alcoholicbeverages,-3268482338190408610
1344,Aluminum,-7547891053699719918
1345,Financialservices,996514602531674170
1345,Tech,2373442895034963753
1345,Internet,9213653917245580410
1346,Insurance,7000230057071041224
1349,Internet,9213653917245580410
1349,OnlineDating,1105116932757588041
1349,Tech,2373442895034963753
1350,Retail,8659073855545147165
1350,Clothing,-4644728342255861508
1352,Advertising,7742423205113412157
1352,Professionalservices,2898755620386977973
1353,Healthcare,4999567491202240723
1354,Defensecontractors,474986800324994455
1356,Videogames,1877993705229312391
1356,Tech,2373442895034963753
1356,TechHardware,1748841266191066881
1358,Utilitycompanies,3956169596559111944
1358,Electricity,3312256779847957138
1358,Energy,-2490813042158503427
1359,Aerospace,836579566703634303
1359,Electronics,-2937793794179883072
1360,Banks,5423772148476418639
1360,Financialservices,996514602531674170
1361,Education,-1919223710078369369
1361,Internet,9213653917245580410
1361,Tech,2373442895034963753
1362,Semiconductors,7893943476131326539
1362,Tech,2373442895034963753
1363,Construction,-1387856498777628021
1366,OilGas,-4192961412728851669
1366,Energy,-2490813042158503427
1367,OilGas,-4192961412728851669
1367,Energy,-2490813042158503427
1368,Realestate,199837547090313934
1368,REITs,-4500283884546034606
1368,Investment,5327786409141802125
1370,Pharmaceuticals,8926960006196816921
1370,Biotech,-5477649158227911950
1371,Furniture,2832498173780617864
1372,Banks,5423772148476418639
1372,Financialservices,996514602531674170
1374,Realestate,199837547090313934
1374,Investment,5327786409141802125
1374,REITs,-4500283884546034606
1378,Software,766138134349121984
1378,Tech,2373442895034963753
1379,Sportsgoods,6391679374394326830
1380,Retail,8659073855545147165
1382,Realestate,199837547090313934
1384,Biotech,-5477649158227911950
1384,Genomics,7669643140906320693
1384,DiagnosticsandTesting,8570699210883174081
1387,Cannabis,-4653050213891354951
1389,OilGas,-4192961412728851669
1389,Energy,-2490813042158503427
1390,Agriculture,5069297574132306034
1392,Banks,5423772148476418639
1392,Financialservices,996514602531674170
1393,Software,766138134349121984
1393,ITsecurity,-6218229013132378724
1393,Tech,2373442895034963753
1394,ITsecurity,-6218229013132378724
1394,Tech,2373442895034963753
1394,Software,766138134349121984
1396,Healthcare,4999567491202240723
1397,MediaPress,7487475509848793516
1399,OilGas,-4192961412728851669
1399,OilGasEquipmentServices,6743880744569907002
1399,Energy,-2490813042158503427
1400,Telecommunication,-366396660629370360
